time,open,high,low,close,volume
2017-01-19 11:00:00,896.0,896.0,895.99399991,895.99399991,0.59426967
2017-01-19 12:00:00,893.99999998,893.99999998,893.99999998,893.99999998,0.00115982
2017-01-19 13:00:00,889.0851269,891.69499998,888.7,889.99999965,5.5392542
2017-01-19 15:00:00,886.61001292,890.77,886.61001292,887.10000152,1.14127261
2017-01-19 16:00:00,889.59991978,895.99999998,889.59991978,895.99999998,2.30891874
2017-01-19 17:00:00,895.99999989,895.99999989,895.99999989,895.99999989,0.01048277
2017-01-19 18:00:00,892.00000266,892.00000266,892.00000266,892.00000266,0.00012032
2017-01-19 19:00:00,890.10103086,890.10103086,890.10103084,890.10103084,0.00223567
2017-01-19 20:00:00,889.99999999,889.99999999,889.99999998,889.99999998,0.01419715
2017-01-19 21:00:00,888.00000342,888.00000342,888.00000342,888.00000342,0.13343404
2017-01-19 22:00:00,891.00000092,893.72936219,890.00000384,892.59834655,0.68150198
2017-01-19 23:00:00,891.80000003,893.49747248,891.80000003,893.49747248,0.0023841
2017-01-20 00:00:00,894.109305,895.74999931,894.0,894.00000002,0.47757263
2017-01-20 01:00:00,894.1733349,903.20001002,894.1733349,903.0000101,2.11295255
2017-01-20 02:00:00,904.25487769,904.25487769,900.25000001,900.25000001,2.188889
2017-01-20 03:00:00,902.00000001,902.00000011,901.49999907,901.49999908,1.78381016
2017-01-20 04:00:00,901.50000008,901.51010042,901.50000008,901.51010042,0.00422536
2017-01-20 05:00:00,904.44778087,905.0,904.44778087,905.0,0.00262746
2017-01-20 06:00:00,903.35000001,904.00000002,895.00000092,896.0,4.71538443
2017-01-20 07:00:00,897.49999601,897.49999975,896.00000005,896.22218183,1.65954278
2017-01-20 08:00:00,901.99999263,901.99999263,901.00000001,901.00000001,0.53964978
2017-01-20 09:00:00,898.598,898.598,898.598,898.598,0.00792293
2017-01-20 10:00:00,896.00015133,898.21688768,896.00015133,898.21688768,0.0702175
2017-01-20 11:00:00,899.42154119,899.42154119,899.42154119,899.42154119,0.22890745
2017-01-20 12:00:00,897.99999833,897.99999833,887.5,889.0,5.88025974
2017-01-20 13:00:00,888.07410935,894.89939017,888.07410935,894.38613587,0.89377751
2017-01-20 14:00:00,893.77425975,893.77425975,893.68488257,893.68488257,0.03345669
2017-01-20 15:00:00,892.80386826,894.5478823,892.80386826,894.5478823,0.04771732
2017-01-20 16:00:00,892.77500594,892.77500594,890.10000002,891.00000003,1.13544655
2017-01-20 17:00:00,892.77500836,892.77500836,892.77500836,892.77500836,0.00736745
2017-01-20 18:00:00,883.0,888.73433122,883.0,887.28506977,1.28405227
2017-01-20 19:00:00,889.89999778,889.89999778,889.89999778,889.89999778,0.09126404
2017-01-20 20:00:00,891.77,893.92608202,891.77,893.92608202,0.74008413
2017-01-20 22:00:00,897.65858717,898.84336196,896.84336194,898.84336196,0.44466759
2017-01-20 23:00:00,898.36999999,899.29997,896.15458704,899.29997,0.54548668
2017-01-21 00:00:00,898.99999975,898.99999975,898.99999974,898.99999974,0.81101836
2017-01-21 01:00:00,899.00000014,899.00000014,897.09540125,897.09540125,1.3565426
2017-01-21 02:00:00,899.28359977,899.28359978,898.00000001,898.00000001,1.27891271
2017-01-21 03:00:00,897.7683,897.7683,897.7683,897.7683,0.0255
2017-01-21 04:00:00,901.50000001,901.50000001,901.50000001,901.50000001,0.0234216
2017-01-21 05:00:00,895.00001395,895.00001395,895.00001395,895.00001395,0.00039449
2017-01-21 07:00:00,896.00000001,897.77071822,896.00000001,897.77071822,0.34411403
2017-01-21 08:00:00,894.000001,896.77699999,894.000001,894.18442316,0.3735103
2017-01-21 09:00:00,894.50000001,894.50000001,894.50000001,894.50000001,0.00593852
2017-01-21 10:00:00,908.06093804,908.06093804,908.06093804,908.06093804,0.01002912
2017-01-21 11:00:00,909.9999999,919.99999999,909.9999999,919.99999999,38.85936238
2017-01-21 12:00:00,919.00313824,923.30992806,918.00000226,921.79999998,2.19075473
2017-01-21 13:00:00,920.0000002,920.0000002,913.0,915.16557843,0.40450653
2017-01-21 14:00:00,916.0,918.99999998,916.0,917.50000003,1.00065559
2017-01-21 15:00:00,917.51999992,920.00000001,917.51999992,920.00000001,1.28484347
2017-01-21 16:00:00,918.27500001,919.39999987,917.08719208,918.31792581,19.28906823
2017-01-21 17:00:00,921.5,921.5,921.5,921.5,0.00030533
2017-01-21 18:00:00,921.9999999,921.99999999,919.60000007,920.8,1.94945825
2017-01-21 19:00:00,921.00009938,923.99999905,921.00009938,921.20000016,0.88429281
2017-01-21 20:00:00,922.99999999,923.0,922.99999999,923.0,1.0
2017-01-21 21:00:00,924.7196382,924.99999999,923.1457766,923.14577669,4.2161909
2017-01-21 22:00:00,923.55999999,923.55999999,922.20399878,923.00000001,1.54600534
2017-01-21 23:00:00,921.60000001,921.60000001,920.00000001,921.12256677,0.677955
2017-01-22 00:00:00,921.6,921.6,919.29999999,920.01774728,0.04939092
2017-01-22 01:00:00,918.45211018,920.99999985,916.71200241,920.99999985,0.18324458
2017-01-22 02:00:00,920.99999985,922.89899999,920.99999985,921.72768289,0.893203
2017-01-22 03:00:00,921.70000001,921.70000001,921.70000001,921.70000001,0.00074625
2017-01-22 06:00:00,928.24119708,928.24119708,927.0,927.00000005,0.10742716
2017-01-22 07:00:00,925.91399997,926.087,925.40599999,925.40599999,0.14731331
2017-01-22 08:00:00,925.70599998,925.70599998,925.70599998,925.70599998,0.06825094
2017-01-22 09:00:00,934.44200002,934.50000001,932.8807724,934.0,2.68639246
2017-01-22 10:00:00,938.99999999,938.99999999,938.99999999,938.99999999,0.00983908
2017-01-22 11:00:00,936.85219394,938.5,932.2446357,936.5,2.3116831
2017-01-22 13:00:00,937.0,937.0,934.83100001,934.83100001,1.68049844
2017-01-22 14:00:00,934.0,935.24395535,934.0,935.24395535,3.64059291
2017-01-22 15:00:00,933.30000012,935.43705207,933.30000012,935.43705207,0.01396435
2017-01-22 16:00:00,935.99064009,936.30017395,935.99064009,936.30017395,0.10757696
2017-01-22 17:00:00,936.0376368,936.41000167,935.57778478,935.57778478,0.57158804
2017-01-22 18:00:00,933.0,933.0,925.90000026,931.2902854,4.73759135
2017-01-22 20:00:00,928.99999995,928.99999995,903.51001211,903.51001211,2.06666406
2017-01-22 21:00:00,910.96527767,910.96527767,908.19923294,908.19923294,0.1683738
2017-01-22 22:00:00,907.28703665,907.28703665,895.421,895.421,3.7813942
2017-01-22 23:00:00,910.31499998,910.4899998,908.02318938,908.02318938,0.59516744
2017-01-23 00:00:00,916.00000001,917.0,916.00000001,917.0,0.01702753
2017-01-23 01:00:00,916.05,919.84999999,916.05,919.84999999,1.27105583
2017-01-23 03:00:00,913.00000057,913.00000057,913.00000057,913.00000057,0.01442341
2017-01-23 05:00:00,920.4,920.4,920.4,920.4,0.46423139
2017-01-23 06:00:00,919.73909138,921.0,917.64134193,921.0,1.15105614
2017-01-23 07:00:00,922.99999999,922.99999999,922.99999999,922.99999999,0.00085142
2017-01-23 08:00:00,923.00000001,923.99999999,913.49000001,916.63173095,30.92487829
2017-01-23 22:00:00,923.22260419,923.37343281,923.22260419,923.37343281,0.001
2017-01-23 23:00:00,920.0,923.29200001,915.0,917.0,6.3330554
2017-01-24 01:00:00,919.99999983,921.74336165,917.31816021,918.25285484,9.85837234
2017-01-24 02:00:00,920.0991549,921.78312391,918.25285485,918.49796833,7.37239549
2017-01-24 03:00:00,919.99999981,920.89999999,916.44525227,917.90419447,16.69002227
2017-01-24 04:00:00,916.04000067,918.79999999,916.03,918.78998298,8.22259139
2017-01-24 05:00:00,917.20000001,919.99999999,916.77651613,919.9889947,7.83158428
2017-01-24 06:00:00,919.9889947,919.99999999,916.99999903,918.0,24.44527574
2017-01-24 07:00:00,918.00000002,922.0,912.22165,912.22165,72.54384596
2017-01-24 08:00:00,912.22165,913.83830686,898.4543808,903.89999994,161.67353549
2017-01-24 09:00:00,905.00999999,905.754,905.0,905.0,12.78637854
2017-01-24 10:00:00,899.9499035,906.57554399,899.94990338,906.57554399,0.91102235
2017-01-24 13:00:00,916.24205125,916.24205125,916.24205124,916.24205124,0.64155662
2017-01-24 14:00:00,916.0,916.0,916.0,916.0,0.04676814
2017-01-24 15:00:00,915.26015635,915.26015635,915.00000162,915.00000162,0.00645702
2017-01-24 16:00:00,915.00000243,917.22220534,913.57441476,914.85302015,2.23025136
2017-01-24 17:00:00,917.9999994,917.9999994,912.121895,912.121895,0.13000034
2017-01-24 18:00:00,896.0,896.5,895.70306385,895.70306385,0.94023516
2017-01-24 19:00:00,899.78998733,901.76857984,899.78998733,901.44449047,2.69226314
2017-01-24 20:00:00,907.0,908.26022798,902.40000002,905.51363956,19.44470136
2017-01-24 21:00:00,905.51363847,907.48999998,902.3,906.41604486,60.93467193
2017-01-24 22:00:00,905.99999951,905.99999951,899.0,901.29000231,55.97872412
2017-01-24 23:00:00,901.29000231,904.1831307,900.0,902.5,59.50428828
2017-01-25 00:00:00,900.50000476,907.99999999,900.50000476,907.89999963,25.55495067
2017-01-25 02:00:00,903.29124045,905.98999989,902.64867214,902.6486774,15.87543668
2017-01-25 03:00:00,904.99999998,904.99999998,902.50000001,903.090001,38.44045482
2017-01-25 04:00:00,903.00000001,903.090001,903.00000001,903.090001,1.10446771
2017-01-25 06:00:00,896.60735602,898.59999998,885.31000087,888.02897513,312.77532646
2017-01-25 07:00:00,888.72817397,892.0,884.281,885.00000008,84.40707792
2017-01-25 08:00:00,885.10000044,888.21233271,885.10000044,886.41988154,0.69920536
2017-01-25 11:00:00,895.0,896.01572809,895.0,896.01572809,0.28226587
2017-01-25 23:00:00,892.98999999,892.98999999,885.26410341,887.0,8.43772761
2017-01-26 00:00:00,887.0,894.00000034,886.52064906,893.82971023,29.20312531
2017-01-26 01:00:00,893.99988739,893.99988739,885.001,893.82970966,84.93310396
2017-01-26 02:00:00,893.82144116,896.29116075,891.3,896.29115751,23.66215252
2017-01-26 03:00:00,896.29115747,896.29115767,893.01,895.76080103,21.32797683
2017-01-26 04:00:00,893.01000002,898.12666992,893.01000002,896.56830308,41.00957129
2017-01-26 05:00:00,896.56829403,897.28237069,894.01,896.79999931,26.77010102
2017-01-26 06:00:00,894.08232001,896.79999768,892.1,893.10000011,22.22880106
2017-01-26 07:00:00,896.01748464,896.01748464,892.1,892.66777263,13.1020582
2017-01-26 08:00:00,892.66777263,896.99999999,892.66777263,893.61671978,13.91917671
2017-01-26 19:00:00,903.0,904.98899999,903.0,904.98899999,4.66172647
2017-01-26 20:00:00,904.012,904.012,904.012,904.012,0.01
2017-01-26 21:00:00,904.02,907.6900444,904.02,907.6900444,0.23249201
2017-01-26 22:00:00,907.98765432,910.6,905.92213168,910.6,0.35028459
2017-01-27 00:00:00,916.5,916.5,913.12513341,914.59999999,0.32693793
2017-01-27 01:00:00,914.0587754,914.97999999,914.0587754,914.97999999,0.68200769
2017-01-27 02:00:00,914.50000059,916.35502166,914.50000059,916.35502166,0.00899558
2017-01-27 03:00:00,912.6000001,916.399999,911.65319379,916.399999,0.54368109
2017-01-27 04:00:00,915.5000011,916.250149,913.00000001,913.00000001,0.67574384
2017-01-27 05:00:00,915.29599999,915.29599999,914.0,915.2959,0.31861022
2017-01-27 06:00:00,915.11285,915.11285,915.00000477,915.00000478,0.27168441
2017-01-27 07:00:00,913.86361703,915.93398967,913.20428821,915.58448341,1.77771472
2017-01-27 08:00:00,915.9999999,917.00000069,913.6182191,916.84999999,0.83291405
2017-01-27 09:00:00,916.0,918.0,914.5000001,917.41,2.82453274
2017-01-27 11:00:00,915.0,916.19310934,915.0,915.9,1.06034356
2017-01-27 13:00:00,912.0,912.0299998,912.0,912.02999961,0.3396453
2017-01-27 14:00:00,912.02999905,912.02999905,912.02999905,912.02999905,0.96275233
2017-01-27 15:00:00,915.90421187,917.18674977,915.90421187,917.18674977,0.27187904
2017-01-27 17:00:00,914.50000001,914.50000001,914.00000001,914.00000001,0.22882226
2017-01-27 18:00:00,916.40768064,916.40768064,916.40768064,916.40768064,0.07441265
2017-01-27 19:00:00,914.54560075,914.54560075,914.54560075,914.54560075,0.00910005
2017-01-27 20:00:00,915.1,917.49999997,915.1,915.10000009,1.35462184
2017-01-27 21:00:00,917.39999999,918.0,914.50171124,917.99999999,18.80595262
2017-01-27 22:00:00,915.70100001,917.99999998,914.50000001,916.959747,27.40527173
2017-01-27 23:00:00,916.17600001,916.17600001,916.17600001,916.17600001,0.00124036
2017-01-28 03:00:00,917.753338,917.753338,917.753338,917.753338,0.08554921
2017-01-28 04:00:00,918.0,918.0,917.0,917.0,0.01992344
2017-01-28 06:00:00,918.0,918.41255499,916.5,918.41255499,0.80220367
2017-01-28 07:00:00,915.0,917.89,915.0,917.02745093,1.83199644
2017-01-28 08:00:00,917.43677507,917.89,917.02745093,917.89,1.9118693
2017-01-28 15:00:00,918.99,919.0,917.85110137,919.0,0.37628737
2017-01-28 16:00:00,919.0,921.0,917.09630132,921.0,3.42824948
2017-01-28 17:00:00,920.51655153,923.80705883,917.7,921.99999999,18.98492626
2017-01-28 19:00:00,921.02221687,922.75200857,920.00000001,922.75200771,65.63709002
2017-01-28 20:00:00,922.75200851,922.99999996,922.25000001,922.75200786,31.67742328
2017-01-28 21:00:00,922.25,922.75200787,919.00000003,922.15151496,23.78901701
2017-01-28 22:00:00,922.15151478,922.15151478,918.18799999,918.76326129,11.0622654
2017-01-28 23:00:00,919.85469339,920.0,918.12000001,919.55,11.16558191
2017-01-29 00:00:00,918.12000001,919.55,917.14000002,917.23050043,1.16780377
2017-01-29 01:00:00,918.0,918.6,916.83494315,916.83494315,1.946848
2017-01-29 02:00:00,916.59999999,916.65532845,916.00100401,916.00100401,0.78056445
2017-01-29 04:00:00,925.99,925.99,921.78454136,921.78454136,0.53460932
2017-01-29 05:00:00,920.52284018,922.73852495,920.52284018,922.73852495,0.02581176
2017-01-29 06:00:00,921.99799923,921.99799923,918.57519764,918.57519764,0.05467132
2017-01-29 07:00:00,920.0,920.0,920.0,920.0,0.59681804
2017-01-29 08:00:00,918.99000001,918.99000001,918.99000001,918.99000001,0.00100594
2017-01-29 12:00:00,921.5,921.5,920.26879984,920.26879984,0.00126103
2017-01-29 13:00:00,919.905,922.0,919.57445183,922.0,0.71697879
2017-01-29 14:00:00,921.84092001,921.99999997,921.84092001,921.99999997,0.01020413
2017-01-29 15:00:00,919.75,919.75,919.75,919.75,0.00128249
2017-01-29 16:00:00,920.7,920.7,920.7,920.7,0.00379829
2017-01-29 17:00:00,919.75,920.75000001,919.75,920.75000001,0.48336835
2017-01-29 19:00:00,920.88,920.88,919.75000003,919.75000003,0.01629579
2017-01-29 20:00:00,919.00000001,919.00000001,919.00000001,919.00000001,0.08859844
2017-01-29 22:00:00,921.67251623,921.67251623,921.49999828,921.49999828,0.05300629
2017-01-29 23:00:00,921.49998903,921.49998903,918.83,918.83,0.00848805
2017-01-30 00:00:00,918.01000001,919.0,918.01000001,919.0,2.88412669
